curid,id,name
3853,4249,非阵发性窦性心动过速
3854,4250,非阵发性交接区性心动过速
3855,4251,非洲锥虫病
3856,4252,肥大细胞白血病
3857,4253,肥大性脊椎炎
3858,4254,肥胖性心肌病
3859,4256,肺不张
3860,4257,肺部粪类圆线虫病
3861,4258,肺部钩虫病
3862,4259,肺部良性肿瘤
3863,4261,肺淀粉样变性
3864,4262,肺动脉高压
3865,4264,肺宫崎肺吸虫症
3866,4265,肺蛔虫病
3867,4266,肺棘球蚴病
3868,4267,肺荚膜组织胞浆菌病
3869,4268,肺假性淋巴瘤
3870,4269,肺良性淋巴细胞血管炎和肉芽肿病
3871,4270,肺螨病
3872,4271,肺毛霉病
3873,4272,肺囊性纤维化
3874,4273,肺诺卡菌病
3875,4274,肺泡通气低下综合征
3876,4275,肺泡微结石症
3877,4276,肺球孢子菌病
3878,4277,肺嗜酸细胞组织细胞增生症
3879,4278,肺嗜酸性粒细胞浸润症
3880,4280,肺炭疽
3881,4281,肺血管炎
3882,4282,肺血吸虫病
3883,4283,肺芽生菌病
3884,4284,肺炎链球菌败血症
3885,4285,肺炎链球菌性肺炎
3886,4286,肺炎衣原体感染
3887,4287,肺组织细胞增生症
3888,4288,费尔蒂综合征
3889,4289,痱
3890,4291,匐行性脉络膜炎
3891,4292,匐行疹
3892,4293,辐射性白内障
3893,4294,妇产科静脉血栓病
3894,4295,妇女多毛症
3895,4296,妇女雄激素源性秃发
3896,4298,复发性多发性软骨炎伴发的葡萄膜炎
3897,4299,复发性多软骨炎
3898,4300,复发性多软骨炎性巩膜炎
3899,4301,复发性风湿病
3900,4302,复发性腹股沟疝
3901,4303,复发性腹膜后肿瘤
3902,4305,复发性溃疡
3903,4306,复发性卵巢恶性肿瘤
3904,4307,复发性皮肤坏死性嗜酸粒细胞血管炎
3905,4308,复发性外阴阴道念珠菌病
3906,4309,复发性无菌性脑膜炎
3907,4310,复发性线性棘层松解性皮肤病
3908,4312,副流行性感冒
3909,4313,副伤寒
3910,4314,副神经节起源的肿瘤
3911,4315,副神经损伤
3912,4316,副神经损伤与卡压
3913,4317,副银屑病
3914,4318,副肿瘤性边缘系统脑炎
3915,4319,副肿瘤性脊髓病
3916,4320,副肿瘤性小脑变性
3917,4322,腹壁挫伤
3918,4323,腹壁坏死性筋膜炎
3919,4324,腹壁间疝
3920,4325,腹壁血栓性静脉炎
3921,4326,腹壁硬纤维瘤
3922,4327,腹部肿块
3923,4328,腹股沟滑动疝
3924,4329,腹股沟滑动性疝
3925,4330,腹腔干动脉瘤
3926,4331,腹腔室隔综合征
3927,4332,腹水
3928,4333,腹直肌鞘内血肿
3929,4334,腹直肌自发性破裂
3930,4335,腹主动脉动脉瘤破裂
3931,4336,腹主动脉瘤
3932,4337,腹主动脉腔静脉瘘
3933,4338,腹主动脉缩窄
3934,4339,葡萄糖磷酸异构酶缺乏症
3935,4341,杆菌性上皮样血管瘤病
3936,4342,肝大
3937,4343,肝淀粉样变性
3938,4344,肝动脉闭塞
3939,4345,肝动脉瘤
3940,4346,肝肺综合征
3941,4347,肝母细胞瘤
3942,4348,肝素诱导性血小板减少症
3943,4349,肝性卟啉病
3944,4350,肝血管肉瘤
3945,4352,肝脏局灶性结节性增生
3946,4353,肝脏类癌
3947,4354,肝脏外伤
3948,4355,肝脏血管瘤
3949,4356,肝脏炎性假瘤
3950,4357,肝肿瘤
3951,4360,感应性妄想性障碍
3952,4361,肛管内括约肌痉挛性收缩
3953,4362,肛管损伤
3954,4363,肛管直肠恶性黑色素瘤
3955,4364,肛管直肠周围脓肿
3956,4365,高催乳素血症
3957,4367,高动力性循环
3958,4368,高度房室传导阻滞
3959,4369,高钙血症
3960,4370,高钙血症肾病
3961,4371,高镁血症
3962,4372,高钠血症
3963,4373,高渗性非酮症高血糖昏迷
3964,4374,高渗性非酮症糖尿病昏迷
3965,4375,高血压病视网膜病变
3966,4376,高原肺水肿
3967,4377,高原红细胞增多症
3968,4378,高原脑水肿
3969,4379,高脂蛋白血症
3970,4380,高脂蛋白血症Ⅰ型
3971,4381,高脂蛋白血症Ⅱ型
3972,4382,高脂蛋白血症Ⅲ型
3973,4383,高脂蛋白血症Ⅳ型
3974,4384,高脂蛋白血症Ⅴ型
3975,4385,高脂血症
3976,4386,高致病性禽流感病毒感染
3977,4387,睾丸淋巴瘤
3978,4388,睾丸损伤
3979,4389,格子状角膜营养不良
3980,4390,工业中毒所致的精神障碍
3981,4391,弓形体病性巩膜炎
3982,4393,肱骨大结节骨折
3983,4394,肱骨头骨折
3984,4395,宫颈浸润癌
3985,4396,宫颈上皮内瘤变
3986,4397,宫腔积脓
3987,4398,钩端螺旋体病神经系统表现
3988,4399,钩端螺旋体肺炎
3989,4401,股动脉损伤
3990,4402,股骨转子下骨折
3991,4403,股神经卡压综合征
3992,4404,股神经损伤
3993,4405,股四头肌肌腱断裂
3994,4406,股外侧皮神经卡压综合征
3995,4407,股外侧皮神经炎
3996,4408,股癣
3997,4409,骨恶性纤维组织细胞瘤
3998,4410,骨神经纤维瘤
3999,4412,骨髓病性贫血
4000,4413,骨血管肉瘤
4001,4414,骨血管外皮细胞瘤
4002,4415,鼓膜穿孔
4003,4416,冠状动脉瘤
4004,4418,冠状动脉异常起源主动脉
4005,4419,管状小汗腺癌
4006,4420,光气中毒
4007,4421,光线性弹力纤维病
4008,4422,光泽苔藓
4009,4423,广泛性焦虑障碍
4010,4425,龟分枝杆菌感染
4011,4426,龟头炎
4012,4427,腘动脉瘤
4013,4428,腘动脉破裂
4014,4431,过敏性血管炎和肉芽肿病
4015,4432,过敏性阴道炎
4016,4433,过敏性支气管肺曲霉病
4017,4434,HIV相关呼吸道感染
4018,4435,Hughes-Stovin综合征
4019,4436,非火器性颅脑开放伤
4020,4437,海胆刺伤及海胆肉芽肿
4021,4439,海绵状血管瘤血小板减少综合征
4022,4440,海鱼分枝杆菌感染
4023,4441,寒冷性脂膜炎
4024,4442,汉德-许勒尔-克思斯琴病
4025,4443,汉坦病毒肺综合征
4026,4444,汗管棘皮瘤
4027,4445,汗孔周围炎及多发性汗腺脓肿
4028,4446,汗疱症
4029,4447,汗腺癌
4030,4448,合并马蹄肾的腹主动脉瘤
4031,4449,合成树脂皮炎
4032,4452,黑色丘疹性皮肤病
4033,4453,黑癣
4034,4454,亨廷顿病
4035,4455,亨廷顿病性痴呆
4036,4456,横位难产
4037,4457,红细胞生成性原卟啉病
4038,4458,红细胞增多症视网膜病变
4039,4459,红细胞增多症眼底
4040,4460,红癣
4041,4461,虹膜角膜内皮综合征
4042,4462,虹膜新生血管
4043,4463,喉返神经损伤
4044,4464,后壁穿孔性溃疡
4045,4465,后部多形性角膜营养不良
4046,4466,后发性白内障
4047,4467,后十字韧带损伤
4048,4468,后天性大疱性表皮松解
4049,4469,胡桃夹食管
4050,4470,华支睾吸虫病
4051,4471,滑脱性肋骨综合征
4052,4472,化脓性腱鞘炎
4053,4473,化脓性颅骨骨髓炎
4054,4474,化脓性门静脉炎
4055,4475,化脓性脑膜炎
4056,4477,化脓性眼内炎
4057,4478,化脓性指头炎
4058,4479,化妆品皮炎
4059,4480,踝关节骨折
4060,4481,踝关节结核
4061,4482,踝关节脱位
4062,4483,坏死性结节病样肉芽肿病
4063,4484,坏死性筋膜炎
4064,4485,环状红斑
4065,4486,环状外阴炎
4066,4487,寰椎骨折
4067,4489,黄色瘤
4068,4490,黄色肉芽肿性肾盂肾炎
4069,4491,黄体囊肿
4070,4492,灰泥角化病
4071,4493,回旋状脉络膜视网膜萎缩
4072,4494,蛔虫性急性胰腺炎
4073,4495,会阴下降综合征
4074,4496,混合型卟啉病
4075,4497,混合型慢性高原病
4076,4498,混合型肾小管性酸中毒
4077,4499,混合性结缔组织病
4078,4501,获得性高脂蛋白血症
4079,4502,获得性免疫缺陷综合征
4080,4503,获得性免疫缺陷综合征的神经系统表现
4081,4504,获得性免疫缺陷综合征的消化系统损害
4082,4505,获得性免疫缺陷综合征的心血管损害
4083,4506,获得性免疫缺陷综合征视网膜病变
4084,4507,获得性免疫缺陷综合征相关淋巴瘤
4085,4508,获得性视网膜大动脉瘤
4086,4509,获得性视网膜劈裂
4087,4510,获得性维生素K依赖性凝血因子异常
4088,4511,肌病肾病性代谢综合征
4089,4512,肌疝
4090,4513,肌阵挛性小脑协调障碍
4091,4514,基底核钙化症
4092,4516,极外侧型腰椎间盘突出症
4093,4517,急进性肾小球肾炎
4094,4518,急性肠系膜上动脉梗死
4095,4520,急性肠系膜上静脉血栓形成
4096,4522,急性附件炎
4097,4523,急性梗阻性化脓性胆管炎
4098,4524,急性化脓性脊髓炎
4099,4525,急性化脓性甲状腺炎
4100,4526,急性间质性肺炎
4101,4527,急性减压性骨坏死
4102,4528,急性弥漫性腹膜炎
4103,4529,急性糜烂性胃炎
4104,4531,急性盆腔炎
4105,4532,急性气管支气管炎
4106,4533,急性全自主神经失调症
4107,4534,急性乳突炎
4108,4535,急性视网膜色素上皮炎
4109,4536,急性嗜酸性粒细胞性肺炎
4110,4537,急性髓细胞白血病
4111,4538,急性特发性心包炎
4112,4539,急性妄想发作
4113,4540,急性右侧心力衰竭
4114,4541,急性杂合性白血病
4115,4542,急性早幼粒细胞白血病
4116,4543,急性脂肪皮肤硬化症
4117,4544,急性左侧心力衰竭
4118,4545,疾病恐怖
4119,4546,棘阿米巴性巩膜炎
4120,4548,棘球蚴病
4121,4550,集聚肠杆菌感染
4122,4551,己糖激酶缺乏症
4123,4552,挤奶者结节
4124,4553,脊膜膨出与脊膜脊髓膨出
4125,4554,脊髓海绵状血管瘤
4126,4555,脊髓后动脉缺血症候群
4127,4556,脊髓内出血
4128,4557,脊髓内脓肿
4129,4559,脊髓前中央动脉缺血症候群
4130,4560,脊髓缺血
4131,4561,脊髓刃器伤
4132,4562,脊髓神经鞘瘤
4133,4563,脊髓栓系综合征
4134,4564,脊髓性肌萎缩
4135,4565,脊柱脊髓损伤
4136,4566,继发性单克隆免疫球蛋白病
4137,4567,继发性腹膜炎
4138,4568,继发性骨髓纤维化
4139,4569,继发性红细胞增多症
4140,4570,继发性化脓性腹膜炎
4141,4571,继发性皮肤CD30阳性大细胞淋巴瘤
4142,4572,继发性皮肤滤泡中心细胞性淋巴瘤
4143,4573,继发性痛经
4144,4574,继发性系统性淀粉样变
4145,4575,继发性血小板增多症
4146,4576,继发性粘连性蛛网膜炎
4147,4577,继发于严重肝疾患的棘红细胞增多症
4148,4578,寄生虫妄想
4149,4579,寄生虫性关节炎
4150,4580,寄生虫性尿路感染
4151,4581,加利福尼亚脑炎
4152,4583,加速性室性自主心律
4153,4584,家族性出血性肾炎
4154,4585,家族性地中海热
4155,4587,家族性红细胞增多症
4156,4588,家族性混合型高脂血症
4157,4589,家族性甲状腺非髓样癌
4158,4590,家族性抗维生素D佝偻病
4159,4591,家族性良性天疱疮
4160,4592,家族性黏液血管纤维瘤
4161,4593,家族性渗出性玻璃体视网膜病变
4162,4594,家族性异常β脂蛋白血症
4163,4595,家族性载脂蛋白B100缺陷症
4164,4596,荚膜组织胞浆菌病
4165,4597,甲亢性心脏病
4166,4598,甲良性肿瘤
4167,4599,甲内型甲真菌病
4168,4600,甲下外生骨疣
4169,4601,甲型病毒性肝炎
4170,4602,甲状旁腺功能减退性心肌病
4171,4603,甲状旁腺功能减退症
4172,4604,甲状旁腺功能亢进性心肌病
4173,4605,甲状旁腺功能异常伴发的精神障碍
4174,4606,甲状腺功能减退症
4175,4607,甲状腺功能亢进性骨矿疾病
4176,4608,甲状腺功能亢进性心肌病
4177,4609,甲状腺功能亢进症的肾损害
4178,4610,甲状腺功能异常伴发的精神障碍
4179,4611,甲状腺结核
4180,4612,贾第虫病
4181,4613,假斑秃
4182,4614,假性高血压
4183,4615,假性黑棘皮病
4184,4616,肩峰下撞击征
4185,4617,肩关节不稳定
4186,4618,肩胛背神经卡压症
4187,4619,肩胛骨体部骨折
4188,4620,肩胛颈及肩胛盂骨折
4189,4621,肩胛上神经卡压症
4190,4622,肩袖间隙分裂
4191,4623,肩袖损伤
4192,4624,睑球粘连
4193,4625,腱鞘巨细胞瘤
4194,4626,腱鞘囊肿
4195,4627,交叉性异位肾
4196,4628,交感神经链综合征
4197,4629,胶质母细胞瘤
4198,4630,角层下脓疱性皮肤病
4199,4631,角化棘皮瘤
4200,4632,角膜鳞状细胞癌
4201,4634,接触性唇炎
4202,4635,节段性透明性血管炎
4203,4636,洁癖
4204,4637,结肠类癌
4205,4638,结肠破裂
4206,4639,结肠血管畸形
4207,4640,结肠血管扩张症
4208,4641,结核性巩膜炎
4209,4642,结核性脊髓炎
4210,4643,结核性角膜病变
4211,4644,结核性胸膜炎
4212,4645,结核性阴道炎
4213,4646,结节性脆发病
4214,4647,结节性多动脉炎性巩膜炎
4215,4648,结节性筋膜炎
4216,4649,结节性血管炎
4217,4650,结节性痒疹
4218,4651,结节性脂肪坏死
4219,4652,结直肠血管瘤
4220,4653,睫状环阻滞性青光眼
4221,4655,戒酒综合征
4222,4656,金黄色葡萄球菌性边缘性角膜炎
4223,4658,金属引起的口腔黏膜疾病
4224,4659,筋膜间隔区综合征
4225,4660,近视
4226,4661,进行性骨干发育不良
4227,4662,进行性肌营养不良症
4228,4664,进行性脂肪营养不良
4229,4665,浸渍足
4230,4666,经膈肌肋间疝
4231,4667,晶状体膨胀所致青光眼
4232,4668,晶状体溶解性青光眼
4233,4670,晶状体相关葡萄膜炎
4234,4671,晶状体异位
4235,4673,精囊结石
4236,4674,精囊囊肿
4237,4675,颈部脊髓损伤
4238,4676,颈部开放性损伤
4239,4677,颈部勒伤
4240,4678,颈部血管瘤
4241,4679,颈部血管损伤
4242,4680,颈丛神经卡压症
4243,4681,颈动脉创伤性栓塞
4244,4682,颈动脉窦综合征
4245,4683,颈动脉海绵窦瘘
4246,4684,颈动脉狭窄
4247,4685,颈静脉球瘤
4248,4686,颈肋
4249,4687,颈肋畸形
4250,4688,颈神经背支卡压症
4251,4689,颈型颈椎病
4252,4690,颈腰综合征
4253,4691,颈椎骨折伴脱位的损伤
4254,4692,颈椎椎体楔形压缩骨折
4255,4693,胫骨后唇骨折
4256,4694,胫骨应力骨折
4257,4695,胫骨远端爆裂骨折
4258,4696,胫后神经损伤
4259,4697,痉挛性肠梗阻
4260,4698,痉挛性脑瘫
4261,4699,静脉血栓形成
4262,4700,静脉炎
4263,4702,酒精中毒性神经疾病
4264,4703,酒中毒性痴呆
4265,4704,酒中毒性小脑变性
4266,4705,酒中毒性周围神经病
4267,4706,局限性硬皮病
4268,4707,局灶性节段性肾小球硬化
4269,4708,巨大裂孔性视网膜脱离
4270,4709,巨大胎儿
4271,4710,巨大血小板病
4272,4711,巨乳头性结膜炎
4273,4712,巨舌
4274,4713,巨吻棘头虫病
4275,4715,巨细胞病毒性葡萄膜炎
4276,4716,巨细胞动脉炎性巩膜炎
4277,4717,绝经
4278,4718,绝经后骨质疏松
4279,4719,绝经后卵巢恶性肿瘤
4280,4720,绝经后子宫颈癌
4281,4721,绝经后子宫内膜癌
4282,4722,绝经期关节炎
4283,4723,绝经期尿路感染
4284,4724,绝经期尿失禁
4285,4725,绝经期盆腔脏器脱垂
4286,4727,绝经与阿尔茨海默病综合征
4287,4728,绝经与心血管疾病
4288,4729,绝经与抑郁症
4289,4730,军刀综合征
4290,4731,侵袭性指趾乳头状腺癌
4291,4732,神经棘红细胞增多症
4292,4733,萎缩侧索硬化
4293,4734,Kimura病
4294,4736,卡普兰综合征
4295,4737,卡氏肺孢子虫肺炎
4296,4738,卡氏肺囊虫病
4297,4739,卡他莫拉菌感染
4298,4740,康诺尔立克次体斑疹热
4299,4741,糠秕孢子菌毛囊炎
4300,4742,抗活化的蛋白C症
4301,4743,抗菌药中毒性肾病
4302,4744,抗利尿激素分泌异常综合征
4303,4745,抗磷脂抗体综合征
4304,4746,抗体免疫缺陷病
4305,4747,抗胰蛋白酶缺乏症
4306,4749,柯莱斯骨折
4307,4750,柯萨奇病毒感染
4308,4751,科干综合征
4309,4752,科罗拉多蜱热
4310,4753,颗粒细胞瘤
4311,4754,咳嗽性哮喘
4312,4755,咳嗽晕厥综合征
4313,4757,克里米亚-刚果出血热
4314,4758,克罗伊茨费尔特-雅各布病
4315,4759,空鞍综合征
4316,4760,空肠、回肠憩室
4317,4761,空肠弯曲菌肠炎
4318,4762,空气栓塞
4319,4763,口腔黏膜白斑
4320,4764,口形红细胞增多症
4321,4765,髋关节后脱位
4322,4766,眶骨髓炎
4323,4768,溃疡病穿孔
4324,4769,溃疡坏死性口炎
4325,4770,溃疡性皮肤结核
4326,4771,扩张孔
4327,4772,橄榄体脑桥小脑萎缩
4328,4773,骨淋巴管瘤
4329,4774,拉福拉病
4330,4775,拉沙热
4331,4776,拉休尤-格拉哈姆-利特尔综合征
4332,4778,莱姆心脏炎
4333,4779,莱特雷尔-西韦病
4334,4781,赖氏综合征
4335,4782,赖特综合征
4336,4783,兰伯特-伊顿综合征
4337,4784,阑尾腺癌
4338,4785,阑尾肿瘤
4339,4786,懒惰白细胞综合征
4340,4787,朗汉斯细胞的组织细胞增多症
4341,4788,老年癌症病人的急性感染
4342,4789,老年斑
4343,4790,老年便秘
4344,4791,老年低温症
4345,4792,老年跌倒
4346,4793,老年急性动脉栓塞
4347,4794,老年静脉血栓症
4348,4795,老年久病卧床
4349,4796,老年挛缩
4350,4797,老年男性性功能障碍
4351,4798,老年女性膀胱颈梗阻
4352,4799,老年期谵妄
4353,4800,老年人白细胞减少症和粒细胞缺乏症
4354,4801,老年人败血症
4355,4802,老年人膀胱癌
4356,4803,老年人变异型心绞痛
4357,4804,老年人病毒性肝炎
4358,4805,老年人病态窦房结综合征
4359,4806,老年人播散性血管内凝血
4360,4808,老年人肠易激综合征
4361,4809,老年人垂体瘤
4362,4810,老年人大肠肿瘤
4363,4811,老年人代谢性碱中毒
4364,4812,老年人代谢性酸中毒
4365,4813,老年人单纯疱疹病毒性脑炎
4366,4814,老年人胆囊癌
4367,4815,老年人胆囊炎
4368,4816,老年人胆石症
4369,4817,老年人低钙血症
4370,4818,老年人低钾血症
4371,4819,老年人低钠血症
4372,4822,老年人低血压
4373,4823,老年人短暂性大脑缺血性发作
4374,4824,老年人多发性骨髓瘤
4375,4825,老年人多器官功能衰竭
4376,4826,老年人恶性心包积液
4377,4828,老年人肥厚型心肌病
4378,4829,老年人肥胖症
4379,4830,老年人肺癌
4380,4831,老年人肺结核
4381,4832,老年人肺结核病
4382,4833,老年人肺脓肿
4383,4834,老年人肺气肿
4384,4835,老年人肺栓塞
4385,4836,老年人肺心病
4386,4838,老年人肺炎
4387,4839,老年人分水岭脑梗死
4388,4840,老年人风湿性心脏病
4389,4841,老年人腹主动脉瘤
4390,4842,老年人钙化性瓣膜病
4391,4843,老年人肝性脑病
4392,4844,老年人肝硬化
4393,4845,老年人感染性休克
4394,4846,老年人高钙血症
4395,4847,老年人高钾血症
4396,4848,老年人高钠血症
4397,4849,老年人高渗性非酮症糖尿病昏迷
4398,4850,老年人高血压
4399,4851,老年人高血压危象
4400,4852,老年人高脂血症
4401,4853,老年人梗阻性肾病
4402,4854,老年人骨关节炎
4403,4855,老年人骨髓增生异常综合征
4404,4856,老年人骨质疏松
4405,4857,老年人过敏性紫癜
4406,4858,老年人呼吸衰竭
4407,4860,老年人环咽肌功能障碍
4408,4861,老年人霍奇金淋巴瘤
4409,4862,老年人急腹症
4410,4863,老年人急进性肾炎
4411,4865,老年人急性感染后肾炎
4412,4866,老年人急性呼吸窘迫综合征
4413,4867,老年人急性阑尾炎
4414,4868,老年人急性淋巴细胞白血病
4415,4869,老年人急性肾功能衰竭
4416,4870,老年人急性胰腺炎
4417,4872,老年人脊髓压迫症
4418,4873,老年人脊髓亚急性联合变性
4419,4874,老年人甲减性心脏病
4420,4875,老年人甲亢性心脏病
4421,4876,老年人甲状腺癌
4422,4877,老年人甲状腺功能低下
4423,4878,老年人甲状腺功能亢进危象
4424,4879,老年人甲状腺功能亢进症
4425,4880,老年人假膜性小肠结肠炎
4426,4881,老年人间质性肺炎
4427,4882,老年人结肠憩室
4428,4884,老年人结核性脑膜炎
4429,4885,老年人结节病
4430,4887,老年人酒精性肝病
4431,4888,老年人酒精性心脏病
4432,4889,老年人巨幼细胞性贫血
4433,4890,老年人扩张型心肌病
4434,4891,老年人类风湿性关节炎
4435,4892,老年人流行性感冒
4436,4893,老年人颅内压增高
4437,4894,老年人慢性疾病性贫血
4438,4895,老年人慢性粒细胞白血病
4439,4896,老年人慢性淋巴细胞白血病
4440,4897,老年人慢性肾功能衰竭
4441,4898,老年人慢性肾盂肾炎
4442,4899,老年人慢性胃炎
4443,4900,老年人慢性支气管炎
4444,4901,老年人梅毒性心脏病
4445,4902,老年人泌尿系结石
4446,4903,老年人泌尿系统感染
4447,4904,老年人免疫性血小板减少性紫癜
4448,4905,老年人脑出血
4449,4906,老年人脑栓塞
4450,4907,老年人脑心综合征
4451,4908,老年人脑血栓形成
4452,4909,老年人黏液性瓣膜病
4453,4910,老年人尿崩症
4454,4912,老年人尿失禁
4455,4913,老年人帕金森病
4456,4915,老年人前列腺癌
4457,4916,老年人前列腺增生症
4458,4917,老年人腔隙性脑梗死
4459,4918,老年人缺铁性贫血
4460,4919,老年人缺血性结肠炎
4461,4920,老年人缺血性心肌病
4462,4922,老年人乳头肌功能不全和断裂
4463,4923,老年人乳腺癌
4464,4924,老年人上腔静脉受压综合征
4465,4925,老年人上消化道出血
4466,4926,老年人神经梅毒
4467,4927,老年人神经症
4468,4928,老年人肾癌
4469,4930,老年人食管癌
4470,4931,老年人食管裂孔疝
4471,4932,老年人室性期前收缩
4472,4933,老年人室性心动过速
4473,4934,老年人嗜铬细胞瘤危象
4474,4935,老年人睡眠呼吸暂停综合征
4475,4936,老年人睡眠障碍
4476,4937,老年人糖尿病
4477,4938,老年人糖尿病乳酸性中毒
4478,4939,老年人糖尿病肾病
4479,4940,老年人糖尿病酮症酸中毒
4480,4941,老年人糖尿病性心脏病
4481,4942,老年人糖尿病周围神经病
4482,4943,老年人特发性肺纤维化
4483,4944,老年人痛风
4484,4945,老年人脱水
4485,4946,老年人胃癌
4486,4947,老年人胃食管反流病
4487,4948,老年人稳定型心绞痛
4488,4951,老年人细菌性脑膜炎
4489,4952,老年人夏伊-德雷格综合征
4490,4953,老年人先天性心血管疾病
4491,4954,老年人消化性溃疡
4492,4955,老年人心房扑动
4493,4956,老年人心房纤颤
4494,4957,老年人心肌梗死
4495,4958,老年人心力衰竭
4496,4959,老年人心内膜炎
4497,4960,老年人心脑综合征
4498,4962,老年人心源性休克
4499,4963,老年人心脏传导阻滞
4500,4964,老年人心脏猝死
4501,4965,老年人心脏淀粉样变性
4502,4969,老年人炎症性肠病
4503,4970,老年人厌氧菌性肺炎
4504,4971,老年人阳性杆菌肺炎
4505,4972,老年人药物性肝病
4506,4974,老年人异位抗利尿素分泌综合征
4507,4975,老年人预激综合征
4508,4976,老年人原发性肝癌
4509,4977,老年人原发性高血压引起的良性小动脉肾硬化
4510,4978,老年人原发性骨髓纤维化
4511,4979,老年人原发性血小板增多症
4512,4980,老年人院内获得性肺炎
4513,4981,老年人运动神经元病
4514,4982,老年人再生障碍性贫血
4515,4983,老年人真性红细胞增多症
4516,4984,老年人阵发性室上性心动过速
4517,4985,老年人正常压力脑积水
4518,4987,老年人支气管哮喘
4519,4988,老年人支原体肺炎
4520,4989,老年人脂肪肝
4521,4990,老年人终末期肺炎
4522,4991,老年人重症肌无力
4523,4992,老年人蛛网膜下腔出血
4524,4993,老年人主动脉夹层分离
4525,4994,老年人主动脉瘤
4526,4995,老年人椎基底动脉供血不足
4527,4996,老年人自发性气胸
4528,4997,老年褥疮
4529,4998,老年收缩期高血压
4530,4999,老年心肌病
4531,5000,老年性癫痫
4532,5001,老年性慢性硬膜下血肿
4533,5002,老年性皮肤萎缩
4534,5003,老年性外阴萎缩
4535,5004,老年性舞蹈病
4536,5005,老年性心瓣膜病
4537,5006,老年休克
4538,5007,老视
4539,5008,勒夫勒心内膜炎
4540,5010,泪囊肿瘤
4541,5011,泪腺多形性腺癌
4542,5012,泪腺多形性腺瘤
4543,5013,泪腺炎
4544,5014,类丹毒
4545,5015,类肺炎性胸腔积液
4546,5016,类固醇后脂膜炎
4547,5017,类固醇肌病
4548,5018,类圆线虫病
4549,5019,类脂性肺炎
4550,5020,类脂质蛋白沉积症
4551,5021,冷抗体型自身免疫性溶血性贫血
4552,5022,冷凝集素综合征
4553,5023,冷球蛋白血症
4554,5024,冷球蛋白血症肾损害
4555,5025,梨状肌症候群
4556,5026,理发师皮炎
4557,5027,锂肾病
4558,5028,立氏立克次体斑疹热
4559,5029,利德尔综合征
4560,5030,镰刀菌病
4561,5031,镰状细胞贫血眼部病变
4562,5032,镰状细胞性肾病
4563,5033,良性淋巴细胞血管炎和肉芽肿病
4564,5034,良性颅内高压症
4565,5035,裂沟舌
4566,5037,裂头绦虫病
4567,5038,裂头蚴病
4568,5039,淋巴瘤样丘疹病
4569,5040,淋巴瘤样肉芽肿
4570,5041,淋巴瘤引起的肾损害
4571,5042,淋巴细胞性脉络丛脑膜炎
4572,5043,淋球菌性腹膜炎
4573,5044,淋球菌性结膜炎
4574,5045,磷脂酰胆碱-胆固醇酰基转移酶缺乏
4575,5046,流感嗜血杆菌肺炎
4576,5047,流感嗜血杆菌感染
4577,5048,流感嗜血杆菌脑膜炎
4578,5049,龙线虫病
4579,5050,隆突性皮肤纤维肉瘤
4580,5051,颅骨骨膜窦
4581,5052,颅骨结核
4582,5053,颅骨巨细胞瘤
4583,5054,颅骨裂和有关畸形
4584,5055,颅后窝室管膜瘤
4585,5056,颅后窝血肿
4586,5057,颅内海绵状血管瘤
4587,5058,颅内黑色素瘤
4588,5059,颅内畸胎瘤
4589,5060,颅内脊索瘤
4590,5061,颅内静脉窦闭塞性颅高压
4591,5062,颅内静脉血栓形成
4592,5063,颅内生殖细胞瘤
4593,5064,颅内肿瘤
4594,5066,颅内肿瘤性出血
4595,5067,铝尘肺
4596,5068,铝骨病
4597,5069,绿猴病
4598,5071,卵巢恶性腹膜间皮瘤
4599,5072,卵巢恶性中胚叶混合瘤
4600,5073,卵巢功能缺如综合征
4601,5074,卵巢功能异常综合征
4602,5075,卵巢宫内膜样肿瘤
4603,5076,卵巢冠囊肿
4604,5077,卵巢过度刺激综合征
4605,5078,卵巢环管状性索肿瘤
4606,5079,卵巢黄体囊肿破裂
4607,5080,卵巢混合性生殖细胞-性索间质肿瘤
4608,5081,卵巢肌肉来源肿瘤
4609,5082,卵巢浆液性肿瘤
4610,5083,卵巢交界性肿瘤
4611,5084,卵巢颗粒细胞瘤
4612,5085,卵巢两性母细胞瘤
4613,5086,卵巢卵黄囊瘤
4614,5087,卵巢泡膜细胞瘤
4615,5088,卵巢妊娠
4616,5089,卵巢透明细胞肿瘤
4617,5090,卵巢未成熟畸胎瘤
4618,5091,卵巢无性细胞瘤
4619,5092,卵巢纤维瘤
4620,5093,卵巢纤维瘤病
4621,5094,卵巢纤维组织来源肿瘤
4622,5095,卵巢小细胞癌
4623,5096,卵巢硬化性间质瘤
4624,5097,卵巢肿瘤
4625,5098,卵巢肿瘤破裂
4626,5099,卵巢重度水肿
4627,5100,卵黄状黄斑营养不良
4628,5101,卵泡囊肿
4629,5102,卵泡腺细胞增殖综合征
4630,5103,螺菌病
4631,5104,瘰疬分枝杆菌感染
4632,5105,瘰疬性皮肤结核病
4633,5106,瘰疬性苔藓
4634,5107,洛博芽生菌病
4635,5108,疟疾肾病
4636,5109,诺卡菌性巩膜炎
4637,5110,巯甲丙脯酸肾损害
4638,5111,乳房单纯囊肿
4639,5112,乳头溢液
4640,5113,乳腺导管扩张症
4641,5114,乳腺囊性增生病
